Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17
city/none/normalized/uh3023/Array,,,,,,,,,,,,,,,,
選挙回,都道府県コード,都道府県名,JISコード,市区町村名,有権者数,投票者数,有効投票数,定数,候補者数,市区町村別得票数,得票総数,順位,名前,年齢,党派・会派等,現新
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,31445,,1,,0,自由民主党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,573,,11,,0,みどりの風,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,8696,,6,,0,みんなの党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,10500,,2,,0,公明党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,303,,12,,0,幸福実現党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,355,,9,,0,新党大地,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,10018,,5,,0,日本共産党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,21314,,4,,0,日本維新の会,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,10873,,3,,0,民主党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,956,,8,,0,生活の党,
uh3023,28,兵庫県,28214,宝塚市,187960,100681,98563,50,12,2344,,7,,0,社会民主党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,2834,,5,,0,日本共産党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,6478,,4,,0,日本維新の会,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,4161,,3,,0,民主党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,287,,8,,0,生活の党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,509,,7,,0,社会民主党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,273,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,11266,,1,,0,自由民主党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,126,,11,,0,みどりの風,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,2211,,6,,0,みんなの党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,5772,,2,,0,公明党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,187,,12,,0,幸福実現党,
uh3023,28,兵庫県,28215,三木市,66348,35097,34197,50,12,94,,9,,0,新党大地,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,23,,11,,0,みどりの風,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,2393,,6,,0,みんなの党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,7383,,2,,0,公明党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,150,,12,,0,幸福実現党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,105,,9,,0,新党大地,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,2870,,5,,0,日本共産党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,6938,,4,,0,日本維新の会,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,5919,,3,,0,民主党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,298,,8,,0,生活の党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,638,,7,,0,社会民主党,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,467,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28216,高砂市,75843,39306,38186,50,12,11002,,1,,0,自由民主党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,738,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,22795,,1,,0,自由民主党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,380,,11,,0,みどりの風,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,5463,,6,,0,みんなの党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,9610,,2,,0,公明党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,193,,12,,0,幸福実現党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,180,,9,,0,新党大地,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,6699,,5,,0,日本共産党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,16688,,4,,0,日本維新の会,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,8453,,3,,0,民主党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,638,,8,,0,生活の党,
uh3023,28,兵庫県,28217,川西市,131284,74840,73385,50,12,1548,,7,,0,社会民主党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,1460,,5,,0,日本共産党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,3609,,4,,0,日本維新の会,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,2439,,3,,0,民主党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,151,,8,,0,生活の党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,246,,7,,0,社会民主党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,142,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,6576,,1,,0,自由民主党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,60,,11,,0,みどりの風,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,1346,,6,,0,みんなの党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,3845,,2,,0,公明党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,70,,12,,0,幸福実現党,
uh3023,28,兵庫県,28218,小野市,39484,20548,19993,50,12,49,,9,,0,新党大地,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,312,,11,,0,みどりの風,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,4037,,6,,0,みんなの党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,5869,,2,,0,公明党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,158,,12,,0,幸福実現党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,160,,9,,0,新党大地,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,4413,,5,,0,日本共産党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,10266,,4,,0,日本維新の会,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,6899,,3,,0,民主党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,459,,8,,0,生活の党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,745,,7,,0,社会民主党,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,469,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28219,三田市,91163,49560,48697,50,12,14910,,1,,0,自由民主党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,140,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,7157,,1,,0,自由民主党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,114,,11,,0,みどりの風,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,1353,,6,,0,みんなの党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,3178,,2,,0,公明党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,88,,12,,0,幸福実現党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,48,,9,,0,新党大地,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,1372,,5,,0,日本共産党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,3400,,4,,0,日本維新の会,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,2693,,3,,0,民主党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,143,,8,,0,生活の党,
uh3023,28,兵庫県,28220,加西市,38012,20702,19970,50,12,284,,7,,0,社会民主党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,1665,,5,,0,日本共産党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,3157,,4,,0,日本維新の会,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,3959,,3,,0,民主党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,144,,8,,0,生活の党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,348,,7,,0,社会民主党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,241,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,6988,,1,,0,自由民主党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,119,,11,,0,みどりの風,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,1122,,6,,0,みんなの党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,2787,,2,,0,公明党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,87,,12,,0,幸福実現党,
uh3023,28,兵庫県,28221,篠山市,36114,21561,20682,50,12,65,,9,,0,新党大地,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,70,,11,,0,みどりの風,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,709,,6,,0,みんなの党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,1907,,2,,0,公明党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,47,,12,,0,幸福実現党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,32,,9,,0,新党大地,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,1142,,5,,0,日本共産党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,1692,,4,,0,日本維新の会,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,2603,,3,,0,民主党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,89,,8,,0,生活の党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,171,,7,,0,社会民主党,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,90,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28222,養父市,21709,14614,14058,50,12,5506,,1,,0,自由民主党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,257,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,10685,,1,,0,自由民主党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,128,,11,,0,みどりの風,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,1617,,6,,0,みんなの党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,4456,,2,,0,公明党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,180,,12,,0,幸福実現党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,73,,9,,0,新党大地,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,2677,,5,,0,日本共産党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,4531,,4,,0,日本維新の会,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,5578,,3,,0,民主党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,253,,8,,0,生活の党,
uh3023,28,兵庫県,28223,丹波市,55494,31876,30889,50,12,454,,7,,0,社会民主党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,1497,,5,,0,日本共産党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,3543,,4,,0,日本維新の会,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,2563,,3,,0,民主党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,166,,8,,0,生活の党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,246,,7,,0,社会民主党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,142,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,9592,,1,,0,自由民主党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,68,,11,,0,みどりの風,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,1089,,6,,0,みんなの党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,3278,,2,,0,公明党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,91,,12,,0,幸福実現党,
uh3023,28,兵庫県,28224,南あわじ市,41698,23351,22349,50,12,73,,9,,0,新党大地,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,46,,11,,0,みどりの風,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,855,,6,,0,みんなの党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,2302,,2,,0,公明党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,99,,12,,0,幸福実現党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,31,,9,,0,新党大地,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,1287,,5,,0,日本共産党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,2318,,4,,0,日本維新の会,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,2825,,3,,0,民主党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,134,,8,,0,生活の党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,261,,7,,0,社会民主党,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,104,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28225,朝来市,27086,17083,16438,50,12,6176,,1,,0,自由民主党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,157,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,10937,,1,,0,自由民主党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,73,,11,,0,みどりの風,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,1292,,6,,0,みんなの党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,3078,,2,,0,公明党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,92,,12,,0,幸福実現党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,64,,9,,0,新党大地,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,1934,,5,,0,日本共産党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,4015,,4,,0,日本維新の会,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,2903,,3,,0,民主党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,203,,8,,0,生活の党,
uh3023,28,兵庫県,28226,淡路市,39624,26463,25080,50,12,333,,7,,0,社会民主党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,1438,,5,,0,日本共産党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,2657,,4,,0,日本維新の会,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,3531,,3,,0,民主党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,148,,8,,0,生活の党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,285,,7,,0,社会民主党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,133,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,6874,,1,,0,自由民主党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,53,,11,,0,みどりの風,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,980,,6,,0,みんなの党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,3222,,2,,0,公明党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,75,,12,,0,幸福実現党,
uh3023,28,兵庫県,28227,宍粟市,34070,20227,19437,50,12,41,,9,,0,新党大地,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,82,,11,,0,みどりの風,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,1065,,6,,0,みんなの党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,2219,,2,,0,公明党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,78,,12,,0,幸福実現党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,45,,9,,0,新党大地,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,962,,5,,0,日本共産党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,2946,,4,,0,日本維新の会,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,2136,,3,,0,民主党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,131,,8,,0,生活の党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,243,,7,,0,社会民主党,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,142,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28228,加東市,31868,16797,16350,50,12,6301,,1,,0,自由民主党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,167,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,4314,,1,,0,自由民主党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,52,,11,,0,みどりの風,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,1050,,6,,0,みんなの党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,1653,,2,,0,公明党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,41,,12,,0,幸福実現党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,29,,9,,0,新党大地,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,1196,,5,,0,日本共産党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,3014,,4,,0,日本維新の会,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,1641,,3,,0,民主党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,97,,8,,0,生活の党,
uh3023,28,兵庫県,28301,猪名川町,25349,14219,13477,50,12,223,,7,,0,社会民主党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,786,,5,,0,日本共産党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,1462,,4,,0,日本維新の会,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,1524,,3,,0,民主党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,64,,8,,0,生活の党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,139,,7,,0,社会民主党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,63,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,4317,,1,,0,自由民主党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,29,,11,,0,みどりの風,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,592,,6,,0,みんなの党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,1214,,2,,0,公明党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,53,,12,,0,幸福実現党,
uh3023,28,兵庫県,28365,多可町,18582,10714,10267,50,12,22,,9,,0,新党大地,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,60,,11,,0,みどりの風,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,849,,6,,0,みんなの党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,2125,,2,,0,公明党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,59,,12,,0,幸福実現党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,25,,9,,0,新党大地,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,936,,5,,0,日本共産党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,2371,,4,,0,日本維新の会,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,1963,,3,,0,民主党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,110,,8,,0,生活の党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,158,,7,,0,社会民主党,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,108,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28381,稲美町,25863,13810,13180,50,12,4416,,1,,0,自由民主党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,137,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,4069,,1,,0,自由民主党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,43,,11,,0,みどりの風,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,915,,6,,0,みんなの党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,2336,,2,,0,公明党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,39,,12,,0,幸福実現党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,37,,9,,0,新党大地,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,1353,,5,,0,日本共産党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,2757,,4,,0,日本維新の会,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,2040,,3,,0,民主党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,127,,8,,0,生活の党,
uh3023,28,兵庫県,28382,播磨町,27744,14534,14088,50,12,235,,7,,0,社会民主党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,524,,5,,0,日本共産党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,879,,4,,0,日本維新の会,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,1170,,3,,0,民主党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,50,,8,,0,生活の党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,88,,7,,0,社会民主党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,52,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,2053,,1,,0,自由民主党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,27,,11,,0,みどりの風,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,362,,6,,0,みんなの党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,1175,,2,,0,公明党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,32,,12,,0,幸福実現党,
uh3023,28,兵庫県,28442,市川町,11113,6679,6433,50,12,20,,9,,0,新党大地,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,27,,11,,0,みどりの風,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,560,,6,,0,みんなの党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,1239,,2,,0,公明党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,34,,12,,0,幸福実現党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,16,,9,,0,新党大地,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,709,,5,,0,日本共産党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,1308,,4,,0,日本維新の会,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,1344,,3,,0,民主党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,60,,8,,0,生活の党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,91,,7,,0,社会民主党,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,48,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28443,福崎町,15425,8873,8555,50,12,3118,,1,,0,自由民主党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,38,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,2954,,1,,0,自由民主党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,26,,11,,0,みどりの風,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,406,,6,,0,みんなの党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,840,,2,,0,公明党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,25,,12,,0,幸福実現党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,10,,9,,0,新党大地,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,376,,5,,0,日本共産党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,920,,4,,0,日本維新の会,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,1468,,3,,0,民主党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,48,,8,,0,生活の党,
uh3023,28,兵庫県,28446,神河町,10207,7474,7222,50,12,111,,7,,0,社会民主党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,945,,5,,0,日本共産党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,2498,,4,,0,日本維新の会,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,2506,,3,,0,民主党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,119,,8,,0,生活の党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,187,,7,,0,社会民主党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,70,,10,,0,緑の党グリーンズジャパン,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,5038,,1,,0,自由民主党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,58,,11,,0,みどりの風,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,920,,6,,0,みんなの党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,2104,,2,,0,公明党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,86,,12,,0,幸福実現党,
uh3023,28,兵庫県,28464,太子町,26936,15071,14564,50,12,33,,9,,0,新党大地,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,37,,11,,0,みどりの風,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,571,,6,,0,みんなの党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,1307,,2,,0,公明党,
uh3023,28,兵庫県,28481,上郡町,13836,10289,9740,50,12,36,,12,,0,幸福実現党,
