Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,383,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,1579,,7,,0,福祉党,
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,1428,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,13803,,1,,0,自由民主党,
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,62,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28102,灘区,105006,52430,51706,50,18,61,,16,,0,雑民党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,141,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,34,,16,,0,雑民党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,20,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,4511,,2,,0,日本社会党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,5410,,5,,0,民主社会党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,147,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,1774,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,17,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,666,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,40,,17,,0,日本世直し党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,8246,,4,,0,日本共産党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,1088,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,14782,,1,,0,自由民主党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,14200,,3,,0,公明党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,84,,14,,0,教育党,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,493,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,280,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28105,兵庫区,102431,54307,53497,50,18,1564,,7,,0,福祉党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,485,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,306,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,1559,,7,,0,福祉党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,143,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,1797,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,12,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,72,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,42,,16,,0,雑民党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,24,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,6917,,2,,0,日本社会党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,6292,,5,,0,民主社会党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,14521,,3,,0,公明党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,92,,14,,0,教育党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,691,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,29,,17,,0,日本世直し党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,9130,,4,,0,日本共産党,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,1061,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28106,長田区,112203,58312,57345,50,18,14172,,1,,0,自由民主党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,1465,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,14229,,1,,0,自由民主党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,56,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,43,,16,,0,雑民党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,714,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,303,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,1755,,7,,0,福祉党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,220,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,4013,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,12,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,1205,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,51,,17,,0,日本世直し党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,7839,,4,,0,日本共産党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,0,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,8377,,2,,0,日本社会党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,6904,,5,,0,民主社会党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,12623,,3,,0,公明党,
uh3013,28,兵庫県,28107,須磨区,112661,60714,59926,50,18,117,,14,,0,教育党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,15182,,3,,0,公明党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,156,,14,,0,教育党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,997,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,509,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,2450,,7,,0,福祉党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,2188,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,14906,,1,,0,自由民主党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,96,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,91,,16,,0,雑民党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,13,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,10139,,2,,0,日本社会党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,12565,,5,,0,民主社会党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,331,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,5683,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,14,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,1618,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,56,,17,,0,日本世直し党,
uh3013,28,兵庫県,28108,垂水区,151595,77240,76454,50,18,9460,,4,,0,日本共産党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,1164,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,34,,17,,0,日本世直し党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,8584,,4,,0,日本共産党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,1702,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,12469,,1,,0,自由民主党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,12381,,3,,0,公明党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,97,,14,,0,教育党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,973,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,395,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,1753,,7,,0,福祉党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,258,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,4211,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,11,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,68,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,39,,16,,0,雑民党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,12,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,8685,,2,,0,日本社会党,
uh3013,28,兵庫県,28109,北区,114438,62391,61686,50,18,8850,,5,,0,民主社会党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,12,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,3406,,2,,0,日本社会党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,3976,,5,,0,民主社会党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,9729,,3,,0,公明党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,58,,14,,0,教育党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,764,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,27,,17,,0,日本世直し党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,5671,,4,,0,日本共産党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,1007,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,11446,,1,,0,自由民主党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,53,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,18,,16,,0,雑民党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,433,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,230,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,1242,,7,,0,福祉党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,124,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,1713,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28110,中央区,85841,40545,39921,50,18,12,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,102,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,1648,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,5,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,467,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,28,,17,,0,日本世直し党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,3634,,4,,0,日本共産党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,15,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,3900,,2,,0,日本社会党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,3794,,5,,0,民主社会党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,6448,,3,,0,公明党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,72,,14,,0,教育党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,297,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,150,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,915,,7,,0,福祉党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,675,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,7850,,1,,0,自由民主党,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,45,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28111,西区,63990,30762,30081,50,18,36,,16,,0,雑民党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,177,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,151,,16,,0,雑民党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,119,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,20671,,2,,0,日本社会党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,18975,,5,,0,民主社会党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,653,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,7380,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,59,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,2694,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,166,,17,,0,日本世直し党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,14613,,4,,0,日本共産党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,3185,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,45049,,1,,0,自由民主党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,33984,,3,,0,公明党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,464,,14,,0,教育党,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,1662,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,1426,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28201,姫路市,308304,159309,156567,50,18,5139,,7,,0,福祉党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,2110,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,1121,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,5896,,7,,0,福祉党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,691,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,8910,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,44,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,321,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,120,,16,,0,雑民党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,104,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,24790,,2,,0,日本社会党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,18352,,5,,0,民主社会党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,50818,,3,,0,公明党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,478,,14,,0,教育党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,3117,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,123,,17,,0,日本世直し党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,26734,,4,,0,日本共産党,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,4043,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28202,尼崎市,362327,188962,186425,50,18,38653,,1,,0,自由民主党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,2181,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,18484,,1,,0,自由民主党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,127,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,73,,16,,0,雑民党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,1081,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,565,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,2795,,7,,0,福祉党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,343,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,5626,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,23,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,1824,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,65,,17,,0,日本世直し党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,10694,,4,,0,日本共産党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,41,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,12682,,2,,0,日本社会党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,14979,,5,,0,民主社会党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,19189,,3,,0,公明党,
uh3013,28,兵庫県,28203,明石市,177504,92170,91009,50,18,237,,14,,0,教育党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,24992,,3,,0,公明党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,371,,14,,0,教育党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,2290,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,1049,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,4883,,7,,0,福祉党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,4578,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,35582,,1,,0,自由民主党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,286,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,134,,16,,0,雑民党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,59,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,17758,,2,,0,日本社会党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,17616,,5,,0,民主社会党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,712,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,13106,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,62,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,4487,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,93,,17,,0,日本世直し党,
uh3013,28,兵庫県,28204,西宮市,283844,146384,144763,50,18,16705,,4,,0,日本共産党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,233,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,9,,17,,0,日本世直し党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,1302,,4,,0,日本共産党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,225,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,6443,,1,,0,自由民主党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,4515,,3,,0,公明党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,32,,14,,0,教育党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,135,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,77,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,382,,7,,0,福祉党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,65,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,349,,6,,0,サラリーマン新党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,4,,18,,0,世界浄霊会,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,23,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,7,,16,,0,雑民党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,25,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,2520,,2,,0,日本社会党,
uh3013,28,兵庫県,28205,洲本市,32790,18216,17654,50,18,1308,,5,,0,民主社会党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,9,,15,,0,日本国民政治連合,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,2934,,2,,0,日本社会党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,3586,,5,,0,民主社会党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,4034,,3,,0,公明党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,71,,14,,0,教育党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,1404,,8,,0,新自由クラブ民主連合,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,28,,17,,0,日本世直し党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,3367,,4,,0,日本共産党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,1106,,9,,0,第二院クラブ,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,9414,,1,,0,自由民主党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,57,,13,,0,自由超党派クラブ,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,29,,16,,0,雑民党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,614,,10,,0,無党派市民連合,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,221,,11,,0,田中角栄を政界から追放する勝手,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,937,,7,,0,福祉党,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,179,,12,,0,MPD・平和と民主連合,
uh3013,28,兵庫県,28206,芦屋市,60088,31731,31397,50,18,3397,,6,,0,サラリーマン新党,
